image_id,abnormality_id,abnormality_type,x_centre,y_centre,width_scaled,height_scaled
IMG_00583,IMG_00583_annotation_004,Pothole,0.4504,0.4868,0.0465,0.0409
IMG_00583,IMG_00583_annotation_005,Pothole,0.4739,0.4513,0.0579,0.0709
IMG_00584,IMG_00584_annotation_000,Pothole,0.5807,0.5345,0.2141,0.1843
IMG_00584,IMG_00584_annotation_001,Pothole,0.4394,0.3486,0.1002,0.0817
IMG_00584,IMG_00584_annotation_002,Pothole,0.3428,0.2316,0.1089,0.0946
IMG_00584,IMG_00584_annotation_003,Surface depression,0.7098,0.8173,0.5804,0.3654
IMG_00585,IMG_00585_annotation_000,Pothole,0.6131,0.7244,0.1406,0.1603
IMG_00585,IMG_00585_annotation_001,Pothole,0.4127,0.4952,0.1478,0.1923
IMG_00586,IMG_00586_annotation_000,Pothole,0.6881,0.8502,0.2343,0.2997
IMG_00586,IMG_00586_annotation_001,Pothole,0.5107,0.6715,0.1564,0.2276
IMG_00586,IMG_00586_annotation_002,Surface depression,0.4689,0.4744,0.23,0.1699
IMG_00587,IMG_00587_annotation_000,Surface depression,0.6815,0.8888,0.3585,0.2224
IMG_00587,IMG_00587_annotation_001,Surface depression,0.3985,0.4862,0.1676,0.2392
IMG_00587,IMG_00587_annotation_002,Surface depression,0.3257,0.244,0.1292,0.0433
IMG_00588,IMG_00588_annotation_000,Surface depression,0.5216,0.5304,0.3165,0.3622
IMG_00588,IMG_00588_annotation_001,Pothole,0.785,0.6362,0.2206,0.1923
IMG_00589,IMG_00589_annotation_000,Surface depression,0.5507,0.6028,0.3055,0.22
IMG_00589,IMG_00589_annotation_001,Surface depression,0.3771,0.2296,0.0687,0.0505
IMG_00590,IMG_00590_annotation_000,Pothole,0.4374,0.527,0.0854,0.1094
IMG_00590,IMG_00590_annotation_001,Road patch failure,0.1265,0.5204,0.0551,0.0457
IMG_00591,IMG_00591_annotation_000,Pothole,0.5036,0.4267,0.0968,0.1442
IMG_00591,IMG_00591_annotation_001,Pothole,0.1025,0.4339,0.0795,0.0601
IMG_00592,IMG_00592_annotation_000,Surface depression,0.5165,0.5729,0.3093,0.2292
IMG_00593,IMG_00593_annotation_000,Surface depression,0.3147,0.4111,0.23,0.1522
IMG_00594,IMG_00594_annotation_000,Surface depression,0.479,0.637,0.1308,0.1106
IMG_00595,IMG_00595_annotation_000,Surface depression,0.4601,0.5391,0.1395,0.1166
IMG_00596,IMG_00596_annotation_000,Surface depression,0.4993,0.5589,0.0622,0.0841
IMG_00596,IMG_00596_annotation_001,Surface depression,0.4869,0.2536,0.0568,0.0409
IMG_00597,IMG_00597_annotation_000,Road patch failure,0.452,0.5865,0.1615,0.141
IMG_00598,IMG_00598_annotation_000,Surface depression,0.4325,0.5497,0.2638,0.1923
IMG_00599,IMG_00599_annotation_000,Surface depression,0.2974,0.6154,0.3424,0.2628
IMG_00599,IMG_00599_annotation_001,Surface depression,0.7173,0.6939,0.3561,0.2051
IMG_00600,IMG_00600_annotation_000,Pothole,0.5565,0.7684,0.1471,0.1362
IMG_00601,IMG_00601_annotation_000,Manhole,0.2483,0.77,0.1319,0.117
IMG_00601,IMG_00601_annotation_001,Surface depression,0.5338,0.5248,0.0497,0.117
IMG_00602,IMG_00602_annotation_000,Surface depression,0.5006,0.5625,0.0941,0.0697
IMG_00604,IMG_00604_annotation_000,Surface depression,0.4569,0.6382,0.253,0.2067
IMG_00605,IMG_00605_annotation_000,Manhole,0.2664,0.6619,0.1016,0.0769
IMG_00605,IMG_00605_annotation_001,Road patch failure,0.5724,0.7412,0.1182,0.1106
IMG_00605,IMG_00605_annotation_002,Crack,0.3233,0.758,0.1492,0.0897
IMG_00607,IMG_00607_annotation_000,Surface depression,0.4657,0.4864,0.1341,0.0881
IMG_00608,IMG_00608_annotation_000,Surface depression,0.5742,0.622,0.1708,0.0805
IMG_00609,IMG_00609_annotation_000,Surface depression,0.4669,0.5619,0.1887,0.0901
IMG_00610,IMG_00610_annotation_000,Pothole,0.3558,0.4008,0.0746,0.0349
IMG_00611,IMG_00611_annotation_000,Surface depression,0.4812,0.5234,0.0843,0.0541
IMG_00611,IMG_00611_annotation_001,Surface depression,0.5315,0.6184,0.1384,0.107
IMG_00611,IMG_00611_annotation_002,Surface depression,0.6404,0.7668,0.0914,0.1562
IMG_00612,IMG_00612_annotation_000,Pothole,0.5736,0.5931,0.1514,0.0998
IMG_00613,IMG_00613_annotation_000,Pothole,0.2336,0.6386,0.0577,0.0593
IMG_00613,IMG_00613_annotation_001,Road patch failure,0.5565,0.629,0.3028,0.0529
IMG_00614,IMG_00614_annotation_000,Surface depression,0.4978,0.5441,0.1608,0.0946
IMG_00616,IMG_00616_annotation_000,Surface depression,0.4631,0.5337,0.1746,0.1538
IMG_00617,IMG_00617_annotation_000,Surface depression,0.514,0.6635,0.1932,0.1955
IMG_00619,IMG_00619_annotation_000,Surface depression,0.2192,0.625,0.2027,0.1226
IMG_00620,IMG_00620_annotation_000,Surface depression,0.4538,0.5345,0.1463,0.1234
IMG_00620,IMG_00620_annotation_001,Road patch failure,0.3118,0.4551,0.1406,0.0641
IMG_00621,IMG_00621_annotation_000,Surface depression,0.1409,0.5224,0.08,0.0994
IMG_00621,IMG_00621_annotation_001,Surface depression,0.2217,0.5088,0.0656,0.0625
IMG_00622,IMG_00622_annotation_000,Pothole,0.5057,0.4447,0.0512,0.0753
IMG_00622,IMG_00622_annotation_001,Surface depression,0.3932,0.5312,0.1608,0.2548
IMG_00623,IMG_00623_annotation_000,Surface depression,0.4017,0.5986,0.1384,0.113
IMG_00624,IMG_00624_annotation_000,Surface depression,0.3612,0.5325,0.0703,0.1178
IMG_00625,IMG_00625_annotation_000,Surface depression,0.3841,0.6214,0.0622,0.1611
IMG_00625,IMG_00625_annotation_001,Surface depression,0.4585,0.4958,0.0714,0.107
IMG_00626,IMG_00626_annotation_000,Surface depression,0.3804,0.4988,0.0524,0.125
IMG_00627,IMG_00627_annotation_000,Surface depression,0.4545,0.4591,0.2155,0.0753
IMG_00628,IMG_00628_annotation_000,Surface depression,0.5582,0.6046,0.2146,0.1034
IMG_00628,IMG_00628_annotation_001,Surface depression,0.2771,0.6593,0.2038,0.131
IMG_00629,IMG_00629_annotation_000,Surface depression,0.4552,0.5974,0.0551,0.0505
IMG_00630,IMG_00630_annotation_000,Pothole,0.4936,0.6448,0.0757,0.0709
IMG_00630,IMG_00630_annotation_001,Surface depression,0.5763,0.5799,0.0779,0.0974
IMG_00630,IMG_00630_annotation_002,Pothole,0.8126,0.8395,0.1265,0.0829
IMG_00631,IMG_00631_annotation_000,Pothole,0.6243,0.5946,0.0822,0.0609
IMG_00632,IMG_00632_annotation_000,Pothole,0.4485,0.488,0.0784,0.0481
IMG_00632,IMG_00632_annotation_001,Surface depression,0.3203,0.5132,0.1152,0.0962
IMG_00632,IMG_00632_annotation_002,Surface depression,0.5831,0.6995,0.2698,0.0745
IMG_00633,IMG_00633_annotation_000,Pothole,0.4819,0.5553,0.1305,0.0817
IMG_00633,IMG_00633_annotation_001,Pothole,0.3676,0.5737,0.0807,0.0641
IMG_00633,IMG_00633_annotation_002,Pothole,0.6607,0.5481,0.0887,0.0737
IMG_00633,IMG_00633_annotation_003,Surface depression,0.5172,0.7372,0.4116,0.2276
IMG_00634,IMG_00634_annotation_000,Pothole,0.4228,0.8017,0.2682,0.1418
IMG_00635,IMG_00635_annotation_000,Pothole,0.4805,0.4199,0.0526,0.0609
IMG_00635,IMG_00635_annotation_001,Surface depression,0.5039,0.5208,0.1125,0.1346
IMG_00636,IMG_00636_annotation_000,Pothole,0.2233,0.5751,0.1179,0.107
IMG_00637,IMG_00637_annotation_000,Pothole,0.4085,0.4105,0.0643,0.0421
IMG_00637,IMG_00637_annotation_001,Pothole,0.3852,0.4477,0.0427,0.0325
IMG_00637,IMG_00637_annotation_002,Pothole,0.6255,0.4501,0.0692,0.0373
IMG_00637,IMG_00637_annotation_003,Pothole,0.6634,0.4934,0.106,0.0541
IMG_00638,IMG_00638_annotation_000,Pothole,0.4185,0.6214,0.1189,0.1442
IMG_00638,IMG_00638_annotation_001,Pothole,0.3301,0.7849,0.0957,0.1274
IMG_00639,IMG_00639_annotation_000,Pothole,0.3352,0.6587,0.1254,0.1346
IMG_00639,IMG_00639_annotation_001,Surface depression,0.4815,0.4856,0.1687,0.1058
IMG_00640,IMG_00640_annotation_000,Pothole,0.505,0.6683,0.2674,0.2051
IMG_00641,IMG_00641_annotation_000,Surface depression,0.482,0.4627,0.1346,0.0673
IMG_00642,IMG_00642_annotation_000,Pothole,0.5929,0.7428,0.1002,0.101
IMG_00642,IMG_00642_annotation_001,Pothole,0.4455,0.5641,0.1514,0.0833
IMG_00642,IMG_00642_annotation_002,Surface depression,0.4322,0.7091,0.1997,0.1779
IMG_00643,IMG_00643_annotation_000,Pothole,0.4201,0.6725,0.1427,0.1238
IMG_00643,IMG_00643_annotation_001,Pothole,0.5339,0.6869,0.0579,0.0661
IMG_00644,IMG_00644_annotation_000,Pothole,0.4812,0.6466,0.2199,0.0721
IMG_00644,IMG_00644_annotation_001,Pothole,0.7969,0.6282,0.1319,0.0801
IMG_00644,IMG_00644_annotation_002,Surface depression,0.6672,0.6378,0.1535,0.1058
IMG_00644,IMG_00644_annotation_003,Surface depression,0.23,0.6418,0.2364,0.1875
IMG_00644,IMG_00644_annotation_004,Surface depression,0.8705,0.504,0.217,0.1266
IMG_00645,IMG_00645_annotation_000,Surface depression,0.4628,0.4922,0.1189,0.0421
IMG_00646,IMG_00646_annotation_000,Crack,0.4855,0.7806,0.1925,0.4363
IMG_00646,IMG_00646_annotation_001,Surface depression,0.1746,0.4808,0.0714,0.0433
IMG_00646,IMG_00646_annotation_002,Surface depression,0.5799,0.4657,0.0546,0.0541
IMG_00647,IMG_00647_annotation_000,Manhole,0.4769,0.6098,0.0757,0.0657
IMG_00647,IMG_00647_annotation_001,Surface depression,0.3655,0.7548,0.222,0.2628
IMG_00650,IMG_00650_annotation_000,Road patch failure,0.4877,0.4117,0.0324,0.0204
IMG_00650,IMG_00650_annotation_001,Road patch failure,0.538,0.4399,0.0314,0.0192
IMG_00651,IMG_00651_annotation_000,Pothole,0.559,0.604,0.0627,0.0445
IMG_00652,IMG_00652_annotation_000,Road patch failure,0.5161,0.4531,0.0265,0.024
IMG_00653,IMG_00653_annotation_000,Surface depression,0.5369,0.5865,0.0541,0.0409
IMG_00653,IMG_00653_annotation_001,Surface depression,0.4404,0.5126,0.0503,0.0397
IMG_00653,IMG_00653_annotation_002,Manhole,0.4893,0.4597,0.0595,0.0373
IMG_00654,IMG_00654_annotation_000,Pothole,0.5104,0.629,0.0995,0.0881
IMG_00654,IMG_00654_annotation_001,Manhole,0.5324,0.5016,0.0858,0.0545
IMG_00654,IMG_00654_annotation_002,Surface depression,0.2938,0.6002,0.2458,0.1522
IMG_00655,IMG_00655_annotation_000,Surface depression,0.4882,0.6587,0.1449,0.1154
IMG_00655,IMG_00655_annotation_001,Surface depression,0.2173,0.4591,0.1211,0.0529
IMG_00656,IMG_00656_annotation_000,Surface depression,0.5185,0.5385,0.0606,0.0337
IMG_00656,IMG_00656_annotation_001,Surface depression,0.6104,0.6064,0.0616,0.0421
IMG_00657,IMG_00657_annotation_000,Road patch failure,0.5753,0.625,0.0649,0.0577
IMG_00658,IMG_00658_annotation_000,Surface depression,0.4601,0.4946,0.1384,0.0397
IMG_00659,IMG_00659_annotation_000,Pothole,0.4996,0.609,0.2638,0.1186
IMG_00660,IMG_00660_annotation_000,Surface depression,0.5458,0.607,0.0946,0.0649
IMG_00660,IMG_00660_annotation_001,Surface depression,0.3985,0.4519,0.0908,0.0457
IMG_00661,IMG_00661_annotation_000,Pothole,0.4848,0.516,0.1377,0.0545
IMG_00661,IMG_00661_annotation_001,Surface depression,0.6239,0.5697,0.1535,0.133
IMG_00661,IMG_00661_annotation_002,Surface depression,0.3449,0.613,0.1016,0.0817
IMG_00661,IMG_00661_annotation_003,Road patch failure,0.4916,0.5897,0.0577,0.0609
IMG_00662,IMG_00662_annotation_000,Manhole,0.235,0.4159,0.0678,0.0593
IMG_00662,IMG_00662_annotation_001,Surface depression,0.075,0.5321,0.0634,0.1731
IMG_00663,IMG_00663_annotation_000,Pothole,0.5709,0.621,0.0779,0.0721
IMG_00664,IMG_00664_annotation_000,Surface depression,0.8139,0.5865,0.2437,0.1635
IMG_00664,IMG_00664_annotation_001,Surface depression,0.5392,0.5978,0.1845,0.1699
IMG_00665,IMG_00665_annotation_000,Pothole,0.4085,0.4237,0.0762,0.0685
IMG_00665,IMG_00665_annotation_001,Pothole,0.3349,0.3804,0.0989,0.0685
IMG_00665,IMG_00665_annotation_002,Surface depression,0.9344,0.7115,0.1312,0.113
IMG_00665,IMG_00665_annotation_003,Surface depression,0.8056,0.5907,0.0995,0.0733
IMG_00665,IMG_00665_annotation_004,Pothole,0.4193,0.3101,0.0568,0.0312
IMG_00666,IMG_00666_annotation_000,Pothole,0.3282,0.6719,0.1957,0.2139
IMG_00666,IMG_00666_annotation_001,Pothole,0.3071,0.5036,0.1438,0.0793
IMG_00666,IMG_00666_annotation_002,Pothole,0.4347,0.402,0.0789,0.0661
IMG_00666,IMG_00666_annotation_003,Pothole,0.4579,0.351,0.0714,0.0433
IMG_00667,IMG_00667_annotation_000,Pothole,0.5755,0.6196,0.1206,0.0685
IMG_00667,IMG_00667_annotation_001,Pothole,0.3309,0.4874,0.0876,0.0517
IMG_00667,IMG_00667_annotation_002,Pothole,0.2436,0.649,0.1195,0.0697
IMG_00667,IMG_00667_annotation_003,Pothole,0.2574,0.5727,0.1395,0.0901
IMG_00667,IMG_00667_annotation_004,Pothole,0.8204,0.5763,0.0481,0.0421
IMG_00667,IMG_00667_annotation_005,Pothole,0.5731,0.5276,0.08,0.0312
IMG_00668,IMG_00668_annotation_000,Pothole,0.35,0.5817,0.1089,0.0577
IMG_00668,IMG_00668_annotation_001,Pothole,0.6192,0.649,0.1153,0.0673
IMG_00668,IMG_00668_annotation_002,Pothole,0.1723,0.649,0.1557,0.1442
IMG_00668,IMG_00668_annotation_003,Pothole,0.4952,0.5489,0.0721,0.0497
IMG_00669,IMG_00669_annotation_000,Pothole,0.1973,0.6743,0.3687,0.2067
IMG_00669,IMG_00669_annotation_001,Pothole,0.6969,0.8095,0.0811,0.0877
IMG_00669,IMG_00669_annotation_002,Pothole,0.8553,0.8053,0.0789,0.0745
IMG_00670,IMG_00670_annotation_000,Surface depression,0.3257,0.7368,0.1649,0.1851
IMG_00670,IMG_00670_annotation_001,Surface depression,0.5904,0.6851,0.2206,0.1442
IMG_00670,IMG_00670_annotation_002,Surface depression,0.9085,0.6941,0.1831,0.1094
IMG_00672,IMG_00672_annotation_000,Road patch failure,0.4163,0.6562,0.0786,0.0625
IMG_00672,IMG_00672_annotation_001,Road patch failure,0.4765,0.5272,0.0303,0.0449
IMG_00673,IMG_00673_annotation_000,Surface depression,0.581,0.7204,0.1399,0.242
IMG_00673,IMG_00673_annotation_001,Pothole,0.7706,0.5938,0.0548,0.0625
IMG_00673,IMG_00673_annotation_002,Road patch failure,0.674,0.4864,0.0533,0.0401
IMG_00674,IMG_00674_annotation_000,Road patch failure,0.7504,0.649,0.2682,0.1442
IMG_00676,IMG_00676_annotation_000,Surface depression,0.5133,0.5561,0.0764,0.0609
IMG_00678,IMG_00678_annotation_000,Surface depression,0.6201,0.5517,0.6639,0.125
IMG_00679,IMG_00679_annotation_000,Surface depression,0.5355,0.6238,0.1552,0.0769
IMG_00681,IMG_00681_annotation_000,Surface depression,0.4581,0.472,0.1478,0.1138
IMG_00681,IMG_00681_annotation_001,Manhole,0.5882,0.488,0.0663,0.0721
IMG_00682,IMG_00682_annotation_000,Surface depression,0.51,0.6667,0.3511,0.1699
IMG_00683,IMG_00683_annotation_000,Surface depression,0.6701,0.5343,0.1617,0.1118
IMG_00684,IMG_00684_annotation_000,Road patch failure,0.5558,0.5881,0.1933,0.26
IMG_00684,IMG_00684_annotation_001,Road patch failure,0.4125,0.7004,0.1133,0.1537
IMG_00685,IMG_00685_annotation_000,Surface depression,0.31,0.7233,0.2817,0.1463
IMG_00685,IMG_00685_annotation_001,Surface depression,0.7917,0.3753,0.1867,0.133
IMG_00686,IMG_00686_annotation_000,Road patch failure,0.6533,0.5327,0.1317,0.2083
IMG_00687,IMG_00687_annotation_000,Pothole,0.4596,0.5201,0.0658,0.068
IMG_00687,IMG_00687_annotation_001,Surface depression,0.3275,0.543,0.1583,0.102
IMG_00688,IMG_00688_annotation_000,Surface depression,0.8438,0.5969,0.1608,0.1241
IMG_00689,IMG_00689_annotation_000,Surface depression,0.5729,0.4189,0.1042,0.0783
IMG_00690,IMG_00690_annotation_000,Surface depression,0.8196,0.6132,0.3525,0.263
IMG_00691,IMG_00691_annotation_000,Surface depression,0.8442,0.6184,0.3117,0.2142
IMG_00692,IMG_00692_annotation_000,Surface depression,0.6033,0.5851,0.215,0.1005
IMG_00692,IMG_00692_annotation_001,Crack,0.3646,0.5792,0.1825,0.0916
IMG_00693,IMG_00693_annotation_000,Surface depression,0.7133,0.461,0.1433,0.065
IMG_00693,IMG_00693_annotation_001,Surface depression,0.3442,0.7284,0.5533,0.2305
IMG_00693,IMG_00693_annotation_002,Surface depression,0.3529,0.4566,0.1525,0.0709
IMG_00694,IMG_00694_annotation_000,Surface depression,0.3142,0.4396,0.2083,0.099
IMG_00694,IMG_00694_annotation_001,Surface depression,0.7358,0.4484,0.16,0.0842
IMG_00695,IMG_00695_annotation_000,Surface depression,0.5183,0.6243,0.27,0.1729
IMG_00695,IMG_00695_annotation_001,Surface depression,0.4967,0.4743,0.1283,0.065
IMG_00696,IMG_00696_annotation_000,Pothole,0.495,0.4374,0.1317,0.0591
IMG_00696,IMG_00696_annotation_001,Surface depression,0.5433,0.6331,0.37,0.1876
IMG_00697,IMG_00697_annotation_000,Pothole,0.5683,0.4684,0.135,0.0798
IMG_00697,IMG_00697_annotation_001,Road patch failure,0.3933,0.611,0.23,0.1729
IMG_00698,IMG_00698_annotation_000,Surface depression,0.575,0.365,0.2383,0.1596
IMG_00698,IMG_00698_annotation_001,Surface depression,0.5183,0.7342,0.305,0.5316
IMG_00699,IMG_00699_annotation_000,Surface depression,0.5008,0.4691,0.0783,0.0665
IMG_00699,IMG_00699_annotation_001,Surface depression,0.5133,0.3428,0.1033,0.065
IMG_00699,IMG_00699_annotation_002,Surface depression,0.2458,0.3554,0.08,0.034
IMG_00700,IMG_00700_annotation_000,Surface depression,0.5425,0.5098,0.2233,0.2157
IMG_00700,IMG_00700_annotation_001,Surface depression,0.41,0.6878,0.245,0.1522
IMG_00700,IMG_00700_annotation_002,Surface depression,0.2867,0.1884,0.2017,0.0724
IMG_00701,IMG_00701_annotation_000,Surface depression,0.5396,0.5105,0.2925,0.229
IMG_00701,IMG_00701_annotation_001,Surface depression,0.3771,0.6494,0.2925,0.2349
IMG_00702,IMG_00702_annotation_000,Surface depression,0.6408,0.3952,0.6583,0.5452
IMG_00703,IMG_00703_annotation_000,Pothole,0.4767,0.5334,0.2367,0.1478
IMG_00704,IMG_00704_annotation_000,Surface depression,0.5363,0.4374,0.1992,0.266
IMG_00704,IMG_00704_annotation_001,Surface depression,0.2725,0.6959,0.4017,0.4255
IMG_00705,IMG_00705_annotation_000,Surface depression,0.5971,0.4063,0.0975,0.2187
IMG_00705,IMG_00705_annotation_001,Surface depression,0.28,0.8075,0.3933,0.3324
IMG_00706,IMG_00706_annotation_000,Surface depression,0.5179,0.5644,0.0925,0.0739
IMG_00707,IMG_00707_annotation_000,Surface depression,0.3829,0.5267,0.1308,0.0901
IMG_00708,IMG_00708_annotation_000,Crack,0.4642,0.5127,0.235,0.1773
IMG_00709,IMG_00709_annotation_000,Pothole,0.5513,0.54,0.1792,0.1374
IMG_00710,IMG_00710_annotation_000,Surface depression,0.4021,0.4817,0.2625,0.1064
IMG_00710,IMG_00710_annotation_001,Road patch failure,0.6117,0.6058,0.4233,0.0768
IMG_00710,IMG_00710_annotation_002,Road patch failure,0.5537,0.8709,0.8925,0.2583
IMG_00711,IMG_00711_annotation_000,Surface depression,0.4779,0.4041,0.1692,0.0901
IMG_00712,IMG_00712_annotation_000,Pothole,0.4192,0.5327,0.35,0.1551
IMG_00713,IMG_00713_annotation_000,Pothole,0.4775,0.5881,0.1117,0.0827
IMG_00713,IMG_00713_annotation_001,Pothole,0.4292,0.5282,0.075,0.0694
IMG_00715,IMG_00715_annotation_000,Pothole,0.7825,0.4832,0.1217,0.065
IMG_00715,IMG_00715_annotation_001,Pothole,0.7279,0.3945,0.0858,0.0561
IMG_00716,IMG_00716_annotation_000,Surface depression,0.5029,0.4019,0.1008,0.0709
IMG_00719,IMG_00719_annotation_000,Surface depression,0.4825,0.4233,0.51,0.1226
IMG_00720,IMG_00720_annotation_000,Surface depression,0.4163,0.5208,0.4842,0.2586
IMG_00721,IMG_00721_annotation_000,Road patch failure,0.5217,0.4447,0.25,0.1448
IMG_00722,IMG_00722_annotation_000,Pothole,0.4725,0.3605,0.1333,0.0709
IMG_00722,IMG_00722_annotation_001,Surface depression,0.3404,0.2689,0.0592,0.0532
IMG_00723,IMG_00723_annotation_000,Surface depression,0.2704,0.5895,0.3925,0.1832
IMG_00723,IMG_00723_annotation_001,Surface depression,0.5421,0.4226,0.2175,0.0768
IMG_00724,IMG_00724_annotation_000,Road patch failure,0.4979,0.3952,0.0925,0.0665
IMG_00725,IMG_00725_annotation_000,Surface depression,0.4771,0.4536,0.3875,0.2571
IMG_00725,IMG_00725_annotation_001,Surface depression,0.8187,0.8384,0.3625,0.3233
IMG_00726,IMG_00726_annotation_000,Surface depression,0.925,0.9012,0.15,0.1977
IMG_00727,IMG_00727_annotation_000,Pothole,0.445,0.4765,0.1483,0.1108
IMG_00727,IMG_00727_annotation_001,Surface depression,0.1571,0.8738,0.3108,0.2524
IMG_00727,IMG_00727_annotation_002,Road patch failure,0.1242,0.5792,0.115,0.0798
IMG_00728,IMG_00728_annotation_000,Surface depression,0.4904,0.5725,0.0975,0.0694
IMG_00730,IMG_00730_annotation_000,Pothole,0.4242,0.4433,0.095,0.0502
IMG_00731,IMG_00731_annotation_000,Surface depression,0.51,0.4795,0.17,0.0931
IMG_00732,IMG_00732_annotation_000,Surface depression,0.4796,0.5142,0.1742,0.1005
IMG_00733,IMG_00733_annotation_000,Surface depression,0.4608,0.591,0.2,0.1123
IMG_00734,IMG_00734_annotation_000,Road patch failure,0.2867,0.5844,0.0767,0.0488
IMG_00735,IMG_00735_annotation_000,Surface depression,0.5775,0.6287,0.365,0.1788
IMG_00735,IMG_00735_annotation_001,Pothole,0.4704,0.4713,0.1175,0.0532
IMG_00736,IMG_00736_annotation_000,Surface depression,0.5579,0.6885,0.3208,0.1212
IMG_00736,IMG_00736_annotation_001,Surface depression,0.4758,0.492,0.1167,0.0355
IMG_00737,IMG_00737_annotation_000,Pothole,0.5308,0.5792,0.2133,0.0975
IMG_00738,IMG_00738_annotation_000,Surface depression,0.4858,0.5881,0.1817,0.1182
IMG_00738,IMG_00738_annotation_001,Surface depression,0.5437,0.4994,0.2092,0.0739
IMG_00738,IMG_00738_annotation_002,Surface depression,0.7538,0.3834,0.1258,0.0547
IMG_00739,IMG_00739_annotation_000,Pothole,0.455,0.4137,0.1667,0.0709
IMG_00740,IMG_00740_annotation_000,Surface depression,0.4783,0.4736,0.1783,0.0901
IMG_00740,IMG_00740_annotation_001,Pothole,0.5567,0.5659,0.1117,0.0709
IMG_00741,IMG_00741_annotation_000,Surface depression,0.5546,0.5238,0.2908,0.1256
IMG_00742,IMG_00742_annotation_000,Surface depression,0.5567,0.5711,0.33,0.1551
IMG_00743,IMG_00743_annotation_000,Surface depression,0.5779,0.557,0.2942,0.1921
IMG_00744,IMG_00744_annotation_000,Surface depression,0.5429,0.6597,0.1942,0.0872
IMG_00745,IMG_00745_annotation_000,Surface depression,0.7037,0.5895,0.3208,0.0827
IMG_00746,IMG_00746_annotation_000,Surface depression,0.5913,0.4529,0.2125,0.0754
IMG_00747,IMG_00747_annotation_000,Surface depression,0.3688,0.5408,0.3308,0.068
IMG_00747,IMG_00747_annotation_001,Pothole,0.6708,0.5267,0.2167,0.0576
IMG_00748,IMG_00748_annotation_000,Surface depression,0.4871,0.4972,0.1175,0.096
IMG_00749,IMG_00749_annotation_000,Surface depression,0.4646,0.6235,0.1792,0.1389
IMG_00751,IMG_00751_annotation_000,Surface depression,0.4696,0.6789,0.2192,0.0872
IMG_00752,IMG_00752_annotation_000,Surface depression,0.47,0.478,0.4667,0.1197
