image_id,collection_state,district,latitude_grid,longitude_grid,pavement_type,traffic_density,collection_season,nearby_feature,slope_type,road_width_category,intersection_proximity
IMG_00706,Delhi,North West,28.747377,76.972131,asphalt,low,winter,traffic_signal,flat,wide,near_intersection
IMG_00707,Delhi,North West,28.703525,77.02294,asphalt,low,winter,traffic_signal,flat,wide,at_intersection
IMG_00708,Delhi,North West,28.70203,77.056139,asphalt,medium,winter,none,flat,wide,mid_block
IMG_00709,Delhi,North West,28.769275,77.004297,asphalt,low,winter,none,flat,medium,mid_block
IMG_00710,Delhi,North West,28.755178,76.987384,asphalt,low,winter,none,flat,medium,mid_block
IMG_00711,Delhi,North West,28.718838,77.030228,asphalt,medium,winter,none,flat,wide,mid_block
IMG_00712,Delhi,North West,28.781606,76.971321,asphalt,medium,winter,none,flat,wide,mid_block
IMG_00713,Delhi,North West,28.787132,76.989961,asphalt,medium,summer,none,flat,wide,mid_block
IMG_00714,Delhi,North West,28.708339,77.075632,asphalt,low,winter,none,flat,wide,mid_block
IMG_00715,Delhi,North West,28.782324,76.970099,asphalt,medium,winter,none,flat,wide,mid_block
IMG_00716,Delhi,North West,28.768229,76.984043,asphalt,medium,winter,none,flat,wide,mid_block
IMG_00717,Delhi,North West,28.781717,76.970238,asphalt,medium,summer,none,flat,wide,mid_block
IMG_00718,Delhi,North West,28.707599,77.037906,asphalt,low,winter,none,flat,wide,mid_block
IMG_00719,Delhi,North West,28.706802,77.018626,asphalt,medium,winter,commercial_area,flat,wide,at_intersection
IMG_00720,Delhi,North West,28.754639,77.018151,asphalt,low,winter,commercial_area,flat,wide,near_intersection
IMG_00721,Delhi,North West,28.748112,76.974669,asphalt,low,summer,commercial_area,flat,wide,near_intersection
IMG_00722,Delhi,North West,28.770996,76.986352,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00723,Delhi,North West,28.769925,77.001871,asphalt,low,summer,bus_stop,flat,wide,near_intersection
IMG_00724,Delhi,North West,28.734419,77.067935,asphalt,low,winter,bus_stop,flat,wide,at_intersection
IMG_00725,Delhi,North West,28.70515,77.01254,asphalt,low,summer,parking_area,flat,very_wide,at_intersection
IMG_00726,Delhi,North West,28.726861,77.098204,asphalt,low,summer,parking_area,flat,wide,near_intersection
IMG_00727,Delhi,North West,28.775792,76.986181,asphalt,low,summer,commercial_area,flat,wide,near_intersection
IMG_00728,Delhi,North West,28.785969,76.979438,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00729,Delhi,North West,28.726948,76.994947,asphalt,low,summer,commercial_area,flat,wide,mid_block
IMG_00730,Delhi,North West,28.728034,77.081989,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00731,Delhi,North West,28.69457,77.092446,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00732,Delhi,North West,28.703505,77.101792,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00733,Delhi,North West,28.720707,77.087304,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00734,Delhi,North West,28.722457,77.05897,asphalt,low,summer,none,flat,wide,mid_block
IMG_00735,Delhi,North West,28.713047,77.069715,asphalt,low,winter,none,flat,medium,mid_block
IMG_00736,Delhi,North West,28.714262,76.981664,asphalt,low,winter,none,flat,wide,mid_block
IMG_00737,Delhi,North West,28.755879,77.016859,asphalt,low,winter,none,flat,wide,mid_block
IMG_00738,Delhi,North West,28.707017,77.052641,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00739,Delhi,North West,28.722925,77.00879,asphalt,low,summer,none,flat,wide,mid_block
IMG_00740,Delhi,North West,28.780813,76.978378,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00741,Delhi,North West,28.710026,77.007417,mixed,medium,winter,commercial_area,flat,medium,near_intersection
IMG_00742,Delhi,North West,28.696932,77.112926,mixed,medium,winter,hospital,flat,wide,mid_block
IMG_00743,Delhi,North West,28.730926,76.989652,mixed,low,winter,commercial_area,flat,medium,near_intersection
IMG_00744,Delhi,North West,28.758831,76.967501,asphalt,medium,winter,commercial_area,flat,medium,at_intersection
IMG_00745,Delhi,North West,28.718619,76.988509,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00746,Delhi,North West,28.732712,77.014022,mixed,medium,summer,residential_building,flat,narrow,mid_block
IMG_00747,Delhi,North West,28.718269,77.081827,mixed,medium,summer,commercial_area,flat,medium,mid_block
IMG_00748,Delhi,North West,28.759239,77.00053,asphalt,low,summer,commercial_area,flat,narrow,mid_block
IMG_00749,Delhi,North West,28.698793,77.067582,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00750,Delhi,North West,28.744466,76.969574,asphalt,medium,winter,market,flat,medium,near_intersection
IMG_00751,Delhi,North West,28.78555,76.978196,asphalt,medium,summer,commercial_area,flat,narrow,mid_block
IMG_00752,Delhi,North West,28.748925,77.008989,mixed,medium,winter,commercial_area,flat,medium,mid_block
IMG_00753,Delhi,North West,28.76366,76.990982,mixed,medium,summer,commercial_area,flat,medium,mid_block
IMG_00754,Delhi,North West,28.723388,77.018734,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00755,Delhi,North West,28.699699,77.112176,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00756,Delhi,North West,28.70397,77.087751,unpaved,low,summer,commercial_area,flat,medium,mid_block
IMG_00757,Delhi,North West,28.707821,77.019246,mixed,medium,summer,commercial_area,flat,medium,mid_block
IMG_00758,Delhi,North West,28.734236,77.022995,mixed,low,winter,market,flat,medium,mid_block
IMG_00759,Delhi,North West,28.710949,76.989795,mixed,low,summer,market,flat,medium,mid_block
IMG_00760,Delhi,North West,28.713547,77.08996,mixed,low,summer,market,flat,medium,mid_block
IMG_00761,Delhi,North West,28.70296,77.077143,asphalt,medium,summer,market,flat,medium,mid_block
IMG_00762,Delhi,North West,28.752485,77.00884,unpaved,medium,summer,commercial_area,flat,medium,mid_block
IMG_00763,Delhi,North West,28.706781,77.065011,mixed,low,winter,residential_building,flat,medium,mid_block
IMG_00764,Delhi,North West,28.703195,77.058789,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00765,Delhi,North West,28.729375,77.052673,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00766,Delhi,North West,28.762462,77.014661,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00767,Delhi,North West,28.730732,77.025703,asphalt,medium,winter,market,flat,medium,mid_block
IMG_00768,Delhi,North West,28.718661,77.079605,asphalt,medium,winter,commercial_area,flat,narrow,mid_block
IMG_00769,Delhi,North West,28.707557,77.078421,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00770,Delhi,North West,28.736131,77.004448,asphalt,high,summer,commercial_area,flat,medium,mid_block
IMG_00771,Delhi,North West,28.760695,76.982005,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00772,Delhi,North West,28.799787,76.975816,asphalt,medium,summer,parking_area,flat,medium,mid_block
IMG_00773,Delhi,North West,28.759033,76.99714,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00774,Delhi,North West,28.803304,76.964822,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00775,Delhi,North West,28.718888,77.085199,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00776,Delhi,North West,28.78381,77.001944,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00777,Delhi,North West,28.740975,77.038484,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00778,Delhi,North West,28.711572,77.040555,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00779,Delhi,North West,28.747269,76.982589,mixed,medium,winter,market,flat,medium,mid_block
IMG_00780,Delhi,North West,28.752016,77.013675,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00781,Delhi,North West,28.718317,77.03597,asphalt,medium,winter,market,flat,medium,mid_block
IMG_00782,Delhi,North West,28.696369,77.121267,mixed,low,summer,parking_area,flat,medium,mid_block
IMG_00783,Delhi,North West,28.731717,77.073362,mixed,low,winter,commercial_area,flat,medium,mid_block
IMG_00784,Delhi,North West,28.759763,76.981673,asphalt,medium,summer,market,flat,medium,mid_block
IMG_00785,Delhi,North West,28.756237,77.016709,mixed,low,summer,market,flat,medium,near_intersection
IMG_00786,Delhi,North West,28.700272,77.062935,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00787,Delhi,North West,28.717387,76.983932,asphalt,low,winter,market,flat,medium,mid_block
IMG_00788,Delhi,North West,28.717283,76.979492,mixed,low,winter,market,flat,narrow,mid_block
IMG_00789,Delhi,North West,28.796559,76.955475,asphalt,low,winter,market,flat,medium,mid_block
IMG_00790,Delhi,North West,28.710972,77.060524,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00791,Delhi,North West,28.774709,77.000639,mixed,low,winter,market,flat,medium,mid_block
IMG_00792,Maharashtra,Sangli,16.83621,74.615373,asphalt,medium,winter,commercial_area,flat,wide,mid_block
IMG_00793,Maharashtra,Sangli,16.834153,74.592114,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00794,Maharashtra,Sangli,16.850086,74.616541,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00795,Maharashtra,Sangli,16.876129,74.604725,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00796,Maharashtra,Sangli,16.84444,74.545493,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00797,Maharashtra,Sangli,16.867654,74.602032,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00798,Maharashtra,Sangli,16.867792,74.597199,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00799,Maharashtra,Sangli,16.871967,74.590313,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00800,Maharashtra,Sangli,16.833525,74.568555,asphalt,low,winter,market,flat,medium,mid_block
IMG_00801,Maharashtra,Sangli,16.836234,74.54844,asphalt,low,winter,market,flat,medium,mid_block
IMG_00802,Maharashtra,Sangli,16.854196,74.55525,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00803,Maharashtra,Sangli,16.869877,74.566173,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00804,Maharashtra,Sangli,16.858229,74.600674,asphalt,medium,winter,commercial_area,flat,narrow,mid_block
IMG_00805,Maharashtra,Sangli,16.871414,74.58874,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00806,Maharashtra,Sangli,16.860866,74.56536,asphalt,low,winter,commercial_area,flat,narrow,mid_block
IMG_00807,Maharashtra,Sangli,16.826226,74.595542,mixed,low,winter,commercial_area,flat,medium,mid_block
IMG_00808,Maharashtra,Sangli,16.879217,74.593115,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00809,Maharashtra,Sangli,16.877201,74.575186,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00810,Maharashtra,Sangli,16.863855,74.613611,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00811,Maharashtra,Sangli,16.840509,74.575876,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00812,Maharashtra,Sangli,16.854358,74.615766,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00813,Maharashtra,Sangli,16.865223,74.580957,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00814,Maharashtra,Sangli,16.868668,74.563533,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00815,Maharashtra,Sangli,16.841003,74.606712,asphalt,medium,winter,bus_stop,flat,medium,mid_block
IMG_00816,Maharashtra,Sangli,16.846957,74.558901,mixed,low,winter,drainage_channel,flat,narrow,mid_block
IMG_00817,Maharashtra,Sangli,16.834024,74.584581,asphalt,low,winter,market,flat,medium,mid_block
IMG_00818,Maharashtra,Sangli,16.864878,74.588135,asphalt,low,winter,market,flat,medium,mid_block
IMG_00819,Maharashtra,Sangli,16.877722,74.59474,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00820,Maharashtra,Sangli,16.868987,74.578308,asphalt,low,winter,market,flat,medium,mid_block
IMG_00821,Maharashtra,Sangli,16.853337,74.607278,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00822,Maharashtra,Sangli,16.830386,74.593728,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00823,Maharashtra,Sangli,16.823925,74.564863,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00824,Maharashtra,Sangli,16.863223,74.563864,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00825,Maharashtra,Sangli,16.835209,74.549974,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00826,Maharashtra,Sangli,16.870506,74.567372,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00827,Maharashtra,Sangli,16.836368,74.550043,mixed,low,winter,residential_building,flat,medium,mid_block
IMG_00828,Maharashtra,Sangli,16.821233,74.577998,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_00829,Maharashtra,Sangli,16.85672,74.607639,asphalt,low,winter,residential_building,flat,narrow,near_intersection
IMG_00830,Maharashtra,Sangli,16.866438,74.566144,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_00831,Maharashtra,Sangli,16.845941,74.590976,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00832,Maharashtra,Sangli,16.840951,74.563248,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00833,Maharashtra,Sangli,16.843548,74.606856,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00834,Maharashtra,Sangli,16.841867,74.616811,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00835,Maharashtra,Sangli,16.83199,74.579487,asphalt,low,winter,construction_site,flat,medium,mid_block
IMG_00836,Maharashtra,Sangli,16.847187,74.569673,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00837,Maharashtra,Sangli,16.848375,74.591612,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00838,Maharashtra,Sangli,16.830625,74.604671,asphalt,low,winter,commercial_area,flat,narrow,mid_block
IMG_00839,Maharashtra,Sangli,16.877806,74.588398,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00840,Maharashtra,Sangli,16.831628,74.558638,asphalt,low,winter,hospital,flat,medium,mid_block
IMG_00841,Maharashtra,Sangli,16.85865,74.566489,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00842,Maharashtra,Sangli,16.834942,74.60268,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_00843,Maharashtra,Sangli,16.824509,74.582842,asphalt,low,winter,drainage_channel,flat,medium,mid_block
IMG_00844,Maharashtra,Sangli,16.84243,74.600183,asphalt,medium,winter,drainage_channel,flat,medium,mid_block
IMG_00845,Maharashtra,Sangli,16.848687,74.564051,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_00846,Maharashtra,Sangli,16.886935,74.574822,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00847,Maharashtra,Sangli,16.863666,74.569304,mixed,low,winter,residential_building,flat,narrow,mid_block
IMG_00848,Maharashtra,Sangli,16.826137,74.578225,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00849,Maharashtra,Sangli,16.846572,74.589881,mixed,low,winter,residential_building,flat,narrow,mid_block
IMG_00850,Maharashtra,Sangli,16.879017,74.593412,mixed,low,winter,residential_building,flat,narrow,mid_block
IMG_00851,Maharashtra,Sangli,16.852343,74.562481,mixed,low,winter,residential_building,flat,narrow,near_intersection
IMG_00852,Maharashtra,Sangli,16.823571,74.580355,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00853,Maharashtra,Sangli,16.869843,74.584529,asphalt,low,winter,commercial_area,flat,medium,near_intersection
IMG_00854,Maharashtra,Sangli,16.854581,74.569846,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00855,Maharashtra,Sangli,16.852199,74.609653,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00856,Maharashtra,Sangli,16.876035,74.601889,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00857,Maharashtra,Sangli,16.856597,74.563838,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00858,Maharashtra,Sangli,16.849138,74.591281,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00859,Maharashtra,Sangli,16.856906,74.6038,asphalt,medium,winter,residential_building,flat,medium,mid_block
IMG_00860,Maharashtra,Sangli,16.827038,74.559384,asphalt,medium,winter,residential_building,flat,medium,mid_block
IMG_00861,Maharashtra,Sangli,16.825316,74.57791,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_00862,Maharashtra,Sangli,16.837705,74.61177,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00863,Maharashtra,Sangli,16.830252,74.566828,asphalt,low,winter,residential_building,flat,narrow,mid_block
IMG_00864,Maharashtra,Sangli,16.873173,74.586012,asphalt,low,winter,market,flat,medium,at_intersection
IMG_00865,Maharashtra,Sangli,16.849545,74.604841,asphalt,low,winter,school,flat,medium,mid_block
IMG_00866,Maharashtra,Sangli,16.829456,74.565849,asphalt,low,winter,residential_building,flat,medium,near_intersection
IMG_00867,Maharashtra,Sangli,16.861753,74.585126,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00868,Maharashtra,Sangli,16.873075,74.593645,asphalt,low,winter,commercial_area,flat,narrow,mid_block
